9.156111,0.008057
9.166111,0.00564
9.176111,0.00564
9.186111,0.010474
9.196111,0.006445
9.206111,0.006445
9.216111,0.010474
9.226111,0.007251
9.236111,0.00564
9.246111,0.008862
9.256111,0.007251
9.266111,0.00564
9.276111,0.00564
9.286111,0.004834
9.296111,0.00564
9.306111,0.009668
9.316111,0.012085
9.326111,0.00564
9.336111,0.001611
9.346111,0.004028
9.356111,0.008862
9.366111,0.00564
9.376111,0.003223
9.386111,0.004834
9.396111,0.007251
9.406111,0.006445
9.416111,0.004834
9.426111,0.003223
9.436111,0.006445
9.446111,0.008862
9.456111,0.004834
9.466111,0.009668
9.476111,0.004028
9.486111,0.007251
9.496111,0.006445
9.506111,0.007251
9.516111,0.00564
9.526111,0.00564
9.536111,0.006445
9.546111,0.007251
9.556111,0.008057
9.566111,0.009668
9.576111,0.010474
9.586111,0.012891
9.596111,0.007251
9.606111,0.008862
9.616111,0.014502
9.626111,0.009668
9.636111,0.012085
9.646111,0.008862
9.656111,0.010474
9.666111,0.012085
9.676111,0.009668
9.686111,0.014502
9.696111,0.012085
9.706111,0.016113
9.716111,0.012085
9.726111,0.008057
9.736111,0.011279
9.746111,0.014502
9.756111,0.013696
9.766111,0.009668
9.776111,0.012085
9.786111,0.013696
9.796111,0
9.806111,0.011279
9.816111,0.006445
9.826111,0.012891
9.836111,0.011279
9.846111,0.012891
9.856111,0.012085
9.866111,0.013696
9.876111,0.011279
9.886111,0.012891
9.896111,0.012085
9.906111,0.020142
9.916111,0.010474
9.926111,0.012891
9.936111,0.012891
9.946111,0.012891
9.956111,0.015308
9.966111,0.016919
9.976389,0.016919
9.986389,0.013696
9.996389,0.013696
10.006389,0.016919
10.016389,0.013696
10.026389,0.017725
10.036389,0.015308
10.046389,0.017725
10.056389,0.012891
10.066389,0.015308
10.076389,0.015308
10.086389,0.015308
10.096389,0.015308
10.106389,0.011279
10.116389,0.017725
10.126389,0.015308
10.136389,0.016113
10.146389,0.017725
10.156389,0.017725
10.166389,0.016919
10.176389,0.010474
10.186389,0.023364
10.196389,0.020947
10.206389,0.01853
10.216389,0.01853
10.226389,0.01853
10.236389,0.013696
10.246389,0.016919
10.256389,0.015308
10.266389,0.017725
10.276389,0.016919
10.286389,0.015308
10.296389,0.020142
10.306389,0.017725
10.316389,0.019336
10.326389,0.016919
10.336389,0.015308
10.346389,0.016113
10.356389,0.01853
10.366389,0.020142
10.376389,0.026587
10.386389,0.019336
10.396389,0.01853
10.406389,0.020947
10.416389,0.019336
10.426389,0.020142
10.436389,0.016113
10.446389,0.01853
10.456389,0.017725
10.466389,0.022559
10.476389,0.02417
10.486389,0.021753
10.496389,0.019336
10.506389,0.020947
10.516389,0.024976
10.526389,0.030615
10.536389,0.02417
10.546389,0.020947
10.556389,0.008057
10.566389,0.023364
10.576389,0.024976
10.586389,0.016919
10.596389,0.022559
10.606389,0.023364
10.616389,0.025781
10.626389,0.026587
10.636389,0.024976
10.646389,0.021753
10.656389,0.024976
10.666389,0.021753
10.676389,0.020142
10.686389,0.02417
10.696389,0.025781
10.706389,0.027393
10.716389,0.028198
10.726389,0.026587
10.736389,0.028198
10.746389,0.023364
10.756389,0.026587
10.766389,0.024976
10.776389,0.02417
10.786389,0.025781
10.796389,0.021753
10.806389,0.023364
10.816389,0.02417
10.826389,0.020947
10.836389,0.020142
10.846389,0.015308
10.856389,0.02417
10.866389,0.02417
10.876389,0.023364
10.886389,0.02417
10.896389,0.023364
10.906389,0.025781
10.916389,0.021753
10.926389,0.021753
10.936389,0.021753
10.946389,0.026587
10.956389,0.026587
10.966389,0.025781
10.976389,0.02417
10.986389,0.023364
10.996389,0.022559
11.006389,0.025781
11.016389,0.028198
11.026389,0.023364
11.036389,0.025781
11.046389,0.023364
11.056389,0.033838
11.066389,0.026587
11.076389,0.028198
11.086389,0.026587
11.096389,0.022559
11.106389,0.022559
11.116389,0.025781
11.126389,0.027393
11.136389,0.026587
11.146389,0.021753
11.156389,0.024976
11.166389,0.026587
11.176389,0.027393
11.186389,0.02417
11.196389,0.028198
11.206389,0.026587
11.216389,0.026587
11.226389,0.026587
11.236389,0.032227
11.246389,0.024976
11.256389,0.028198
11.266389,0.027393
11.276389,0.02981
11.286389,0.022559
11.296389,0.029004
11.306389,0.02981
11.316389,0.026587
11.326389,0.02981
11.336389,0.031421
11.346389,0.025781
11.356389,0.021753
11.366389,0.028198
11.376389,0.025781
11.386389,0.028198
11.396389,0.026587
11.406389,0.024976
11.416389,0.026587
11.426389,0.026587
11.436389,0.027393
11.446389,0.027393
11.456389,0.028198
11.466389,0.341601
11.476389,0.327905
11.486389,0.363354
11.496389,0.277954
11.506389,0.313403
11.516389,0.608276
11.526389,0.641308
11.536389,0.241699
11.546389,0.632446
11.556389,0.363354
11.566389,0.232837
11.576389,0.02981
11.586389,0.807275
11.596389,0.487427
11.606389,0.032227
11.616389,0.23042
11.626389,0.407666
11.636389,1.443749
11.646389,0.646948
11.656389,0.298096
11.666389,0.368188
11.676389,0.024976
11.686389,0.02981
11.696389,0.019336
11.706389,0.031421
11.716389,0.031421
11.726667,0.02981
11.736667,0.030615
11.746667,0.033838
11.756667,0.029004
11.766667,0.031421
11.776667,0.033838
11.786667,0.032227
11.796667,0.030615
11.806667,0.031421
11.816667,0.039478
11.826667,0.033838
11.836667,0.031421
11.846667,0.028198
11.856667,0.02981
11.866667,0.033032
11.876667,0.033032
11.886667,0.027393
11.896667,0.026587
11.906667,0.027393
11.916667,0.029004
11.926667,0.025781
11.936667,0.028198
11.946667,0.033032
11.956667,0.030615
11.966667,0.033032
11.976667,0.033838
11.986667,0.044312
11.996667,0.035449
12.006667,0.033838
12.016667,0.033032
12.026667,0.031421
12.036667,0.029004
12.046667,0.033838
12.056667,0.036255
12.066667,0.033032
12.076667,0.038672
12.086667,0.034644
12.096667,0.034644
12.106667,0.039478
12.116667,0.030615
12.126667,0.033032
12.136667,0.032227
12.146667,0.038672
12.156667,0.029004
12.166667,0.02981
12.176667,0.037061
12.186667,0.035449
12.196667,0.035449
12.206667,0.037866
12.216667,0.036255
12.226667,0.038672
12.236667,0.041895
12.246667,0.033032
12.256667,0.035449
12.266667,0.033032
12.276667,0.033838
12.286667,0.032227
12.296667,0.033838
12.306667,0.033032
12.316667,0.037061
12.326667,0.038672
12.336667,0.039478
12.346667,0.041895
12.356667,0.0427
12.366667,0.040283
12.376667,0.040283
12.386667,0.038672
12.396667,0.033838
12.406667,0.033032
12.416667,0.034644
12.426667,0.031421
12.436667,0.036255
12.446667,0.041089
12.456667,0.037061
12.466667,0.037061
12.476667,0.037866
12.486667,0.040283
12.496667,0.046729
12.506667,0.037061
12.516667,0.033838
12.526667,0.041895
12.536667,0.034644
12.546667,0.037061
12.556667,0.035449
12.566667,0.037061
12.576667,0.035449
12.586667,0.034644
12.596667,0.036255
12.606667,0.037061
12.616667,0.040283
12.626667,0.040283
12.636667,0.044312
12.646667,0.039478
12.656667,0.040283
12.666667,0.036255
12.676667,0.044312
12.686667,0.034644
12.696667,0.039478
12.706667,0.040283
12.716667,0.035449
12.726667,0.038672
12.736667,0.040283
12.746667,0.043506
12.756667,0.040283
12.766667,0.039478
12.776667,0.038672
12.786667,0.041089
12.796667,0.041089
12.806667,0.038672
12.816667,0.0427
12.826667,0.0427
12.836667,0.0427
12.846667,0.037866
12.856667,0.041895
12.866667,0.039478
12.876667,0.041089
12.886667,0.041895
12.896667,0.038672
12.906667,0.041089
12.916667,0.037866
12.926667,0.0427
12.936667,0.037061
12.946667,0.036255
12.956667,0.033032
12.966667,0.02981
12.976667,0.02981
12.986667,0.037061
12.996667,0.035449
13.006667,0.039478
13.016667,0.037866
13.026667,0.040283
13.036667,0.0427
13.046667,0.032227
13.056667,0.038672
13.066667,0.041089
13.076667,0.035449
13.086667,0.038672
13.096667,0.0427
13.106667,0.0427
13.116667,0.054785
13.126667,0.041089
13.136667,0.040283
13.146667,0.041895
13.156667,0.0427
13.166667,0.041089
13.176667,0.037866
13.186667,0.041089
13.196667,0.039478
13.206667,0.040283
13.216667,0.040283
13.226667,0.047534
13.236667,0.045923
13.246667,0.041895
13.256667,0.034644
13.266667,0.037061
13.276667,0.040283
13.286944,0.041089
13.296944,0.041089
13.306944,0.041089
13.316944,0.045117
13.326944,0.045117
13.336944,0.045923
13.346944,0.039478
13.356944,0.045117
13.366944,0.0427
13.376944,0.0427
13.386944,0.038672
13.396944,0.0427
13.406944,0.0427
13.416944,0.045117
13.426944,0.0427
13.436944,0.0427
13.446944,0.047534
13.456944,0.0427
13.466944,0.038672
13.476944,0.046729
13.486944,0.049145
13.496944,0.044312
13.506944,0.047534
13.516944,0.037061
13.526944,0.043506
13.536944,0.038672
13.546944,0.038672
13.556944,0.041089
13.566944,0.037866
13.576944,0.0427
13.586944,0.041089
13.596944,0.041895
13.606944,0.045117
13.616944,0.043506
13.626944,0.037061
13.636944,0.032227
13.646944,0.041895
13.656944,0.041895
13.666944,0.047534
13.676944,0.043506
13.686944,0.043506
13.696944,0.043506
13.706944,0.0427
13.716944,0.053174
13.726944,0.047534
13.895833,0.046729
13.905833,0.045923
13.915833,0.033838
13.925833,0.037866
13.935833,0.040283
13.945833,0.039478
13.955833,0.044312
13.965833,0.0427
13.975833,0.044312
13.985833,0.0427
13.995833,0.045923
14.005833,0.041895
14.015833,0.047534
14.025833,0.045117
14.035833,0.045923
14.045833,0.046729
14.055833,0.04834
14.065833,0.045117
14.075833,0.044312
14.085833,0.045923
14.095833,0.04834
14.105833,0.045923
14.115833,0.046729
14.125833,0.047534
14.135833,0.043506
14.145833,0.046729
14.155833,0.045117
14.165833,0.036255
14.175833,0.033032
14.185833,0.033032
14.195833,0.038672
14.205833,0.036255
14.215833,0.0427
14.225833,0.0427
14.235833,0.0427
14.245833,0.043506
14.255833,0.040283
14.265833,0.033838
14.275833,0.039478
14.285833,0.041895
14.295833,0.043506
14.305833,0.045117
14.315833,0.047534
14.325833,0.04834
14.335833,0.047534
14.345833,0.0427
14.355833,0.045923
14.365833,0.044312
14.375833,0.037061
14.385833,0.0427
14.395833,0.045117
14.405833,0.049951
14.415833,0.043506
14.425833,0.043506
14.435833,0.040283
14.445833,0.041895
14.455833,0.046729
14.465833,0.050757
14.475833,0.041089
14.485833,0.04834
14.495833,0.045117
14.505833,0.045117
14.515833,0.045117
14.525833,0.040283
14.535833,0.0427
14.545833,0.044312
14.555833,0.045117
14.565833,0.038672
14.575833,0.041895
14.585833,0.037866
14.595833,0.0427
14.605833,0.037866
14.615833,0.041895
14.625833,0.039478
14.635833,0.045117
14.645833,0.039478
14.655833,0.044312
14.665833,0.037866
14.675833,0.043506
14.685833,0.044312
14.695833,0.04834
14.705833,0.047534
14.715833,0.04834
14.725833,0.046729
14.735833,0.041895
14.745833,0.053174
14.755833,0.041895
14.765833,0.037866
14.775833,0.041895
14.785833,0.041089
14.795833,0.037866
14.805833,0.043506
14.815833,0.041089
14.825833,0.041089
14.835833,0.044312
14.845833,0.039478
14.855833,0.046729
14.865833,0.038672
14.875833,0.045923
14.885833,0.043506
14.895833,0.045117
14.905833,0.044312
14.915833,0.041089
14.925833,0.040283
14.935833,0.039478
14.945833,0.044312
14.955833,0.044312
14.965833,0.044312
14.975833,0.041895
14.985833,0.036255
14.995833,0.037061
15.005833,0.036255
15.015833,0.039478
15.025833,0.041895
15.035833,0.038672
15.045833,0.039478
15.055833,0.041895
15.065833,0.044312
15.075833,0.043506
15.085833,0.045117
15.095833,0.046729
15.105833,0.046729
15.115833,0.0427
15.125833,0.045117
15.136111,0.045117
15.146111,0.04834
15.156111,0.043506
15.166111,0.041089
15.176111,0.045923
15.186111,0.045117
15.196111,0.045117
15.206111,0.039478
15.216111,0.037866
15.226111,0.039478
15.236111,0.037866
15.246111,0.039478
15.256111,0.0427
15.266111,0.045117
15.276111,0.041895
15.286111,0.041895
15.296111,0.047534
15.306111,0.043506
15.316111,0.041089
15.326111,0.0427
15.336111,0.040283
15.346111,0.038672
15.356111,0.035449
15.366111,0.0427
15.376111,0.0427
15.386111,0.045923
15.396111,0.045117
15.406111,0.041089
15.416111,0.040283
15.426111,0.0427
15.436111,0.041089
15.446111,0.039478
15.456111,0.044312
15.466111,0.044312
15.476111,0.041895
15.486111,0.0427
15.496111,0.034644
15.506111,0.041089
15.516111,0.038672
15.526111,0.039478
15.536111,0.0427
15.546111,0.040283
15.556111,0.039478
15.566111,0.038672
15.576111,0.037866
15.586111,0.035449
15.596111,0.035449
15.606111,0.034644
15.616111,0.033838
15.626111,0.033032
15.636111,0.030615
15.646111,0.032227
15.656111,0.033838
15.666111,0.033032
15.676111,0.031421
15.686111,0.033032
15.696111,0.028198
15.706111,0.022559
15.716111,0.02417
15.726111,0.020142
15.736111,0.019336
15.746111,0.017725
15.756111,0.027393
15.766111,0.024976
15.776111,0.021753
15.786111,0.023364
15.796111,0.02417
15.806111,0.028198
15.816111,0.029004
15.826111,0.029004
15.836111,0.029004
15.846111,0.033838
15.856111,0.032227
15.866111,0.034644
15.876111,0.039478
15.886111,0.041895
15.896111,0.036255
15.906111,0.034644
15.916111,0.038672
15.926111,0.038672
15.936111,0.037061
15.946111,0.033838
15.956111,0.02981
15.966111,0.024976
15.976111,0.020142
15.986111,0.020947
15.996111,0.016113
16.006111,0.016113
16.016111,0.013696
16.026111,0.016113
16.036111,0.01853
16.046111,0.016919
16.056111,0.016919
16.066111,0.019336
16.076111,0.006445
16.086111,0.015308
16.096111,0.017725
16.106111,0.014502
16.116111,0.011279
16.126111,0.014502
16.136111,0.012085
16.146111,0.012085
16.156111,0.010474
16.166111,0.015308
16.176111,0.012085
16.186111,0.008862
16.196111,0.013696
16.206111,0.004028
16.216111,0.009668
16.226111,0.008057
16.236111,0.008057
16.246111,0.007251
16.256111,0.010474
16.266111,0.007251
16.276111,0.009668
16.286111,0.017725
16.296111,0.014502
16.306111,0.016113
16.316111,0.01853
16.326111,0.017725
16.336111,0.016113
16.346111,0.012085
16.356111,0.007251
16.366111,0.012891
16.376111,0.010474
16.386111,0.009668
16.396111,0.010474
16.406111,0.014502
16.416111,0.016919
16.426111,0.015308
16.436111,0.015308
16.446111,0.014502
16.456111,0.012085
16.466111,0.012891
16.476111,0.010474
16.486111,0.014502
16.496111,0.016113
16.506111,0.012891
16.516111,0.015308
16.526111,0.019336
16.536111,0.016113
16.546111,0.016919
16.556111,0.012085
16.566111,0.016113
16.576111,0.016919
16.586111,0.011279
16.596111,0.015308
16.606111,0.012891
16.616111,0.014502
16.626111,0.009668
16.636111,0.012085
16.646111,0.012085
16.656111,0.007251
16.666111,0.008057
16.676111,0.006445
16.686111,0.007251
16.696111,0.009668
16.706111,0.008862
16.716111,0.007251
16.726111,0.012085
16.736111,0.008057
16.746111,0.006445
16.756111,0.007251
16.766111,0.006445
16.776111,0.008057
16.786111,0.00564
16.796111,0.009668
16.806389,0.011279
16.816389,0.001611
16.826389,0.009668
16.836389,0.00564
16.846389,0.008057
16.856389,0.006445
16.866389,0.00564
16.876389,0.008057
16.886389,0.00564
16.896389,0.010474
16.906389,0.008862
16.916389,0.002417
16.926389,0.007251
16.936389,0.008057
16.946389,0.007251
16.956389,0.011279
16.966389,0.004028
16.976389,0.004028
16.986389,0.011279
16.996389,0.007251
17.006389,0.009668
17.016389,0.012891
17.026389,0.00564
17.036389,0.016919
17.046389,0.003223
17.056389,0.008057
17.066389,0.008862
17.076389,0.007251
17.086389,0.007251
17.096389,0.007251
17.106389,0.003223
17.116389,0.004834
17.126389,0.00564
17.136389,0.008862
17.146389,0.006445
17.156389,0.004028
17.166389,0.004834
17.176389,0.008057
17.186389,0.009668
17.196389,0.00564
17.206389,0.008057
17.216389,0.010474
17.226389,0.002417
17.236389,0.008057
17.246389,0.009668
17.256389,0.004834
17.266389,0.008057
17.276389,0.00564
17.286389,0.009668
17.296389,0.010474
17.306389,0.007251
17.316389,0.008862
17.326389,0.010474
17.336389,0.010474
17.346389,0.010474
17.356389,0.006445
17.366389,0.008057
17.376389,0.008057
17.386389,0.004834
17.396389,0.009668
17.406389,0.007251
17.416389,0.012891
17.426389,0.007251
17.436389,0.007251
17.446389,0.008057
17.456389,0.010474
17.466389,0.007251
17.476389,0.008862
17.486389,0.012085
17.496389,0.006445
17.506389,0.006445
17.516389,0.008057
17.526389,0.006445
17.536389,0.006445
17.546389,0.008057
17.556389,0.00564
17.566389,0.00564
17.576389,0.00564
17.586389,0.00564
17.596389,0.009668
17.606389,0.007251
17.616389,0.008862
17.626389,0.008862
17.636389,0.00564
17.646389,0.00564
17.656389,0.010474
17.666389,0.004028
17.676389,0.006445
17.686389,0.00564
17.696389,0.00564
17.706389,0.008862
17.716389,0.00564
17.726389,0.00564
17.736389,0.006445
17.746389,0.006445
17.756389,0.006445
17.766389,0.00564
17.776389,0.003223
17.786389,0.004028
17.796389,0.008057
17.806389,0.010474
17.816389,0.012891
17.826389,0.009668
17.836389,0.008862
17.846389,0.007251
17.856389,0.008862
17.866389,0.00564
17.876389,0.00564
17.886389,0.008057
17.896389,0.008057
17.906389,0.004834
17.916389,0.010474
17.926389,0.008862
17.936389,0.008862
17.946389,0.009668
17.956389,0.006445
17.966389,0.008862
17.976389,0.007251
17.986389,0.006445
17.996389,0.004834
